id,gps_height,longitude,latitude,basin,region_code,lga,population,public_meeting,permit,extraction_type_class,management,payment,water_quality,quantity,source,source_class,waterpoint_type,year,month,selfbuilt,NaN Counts
50882,416.0,38.20736201,-4.80143747,5,3,44,100,True,False,0,7,0,5,2,6,1,1,2011,3,1,24
44790,1321.0,30.64836195,-1.19213386,4,17,26,0,True,True,1,7,0,5,1,7,0,4,2011,8,1,23
63275,1325.0,33.67236598,-2.94675695,4,16,58,0,True,False,1,11,5,5,2,7,0,4,2013,2,1,23
39667,715.0,37.56720152,-3.46437422,5,2,84,634,True,False,5,4,0,5,2,8,0,1,2013,2,0,24
56504,178.0,38.82879392,-5.25490691,5,3,80,200,True,False,1,7,3,4,2,7,0,4,2011,3,1,24
36516,1092.0,36.96681978,-6.05894759,8,4,36,250,True,True,0,7,0,5,1,8,0,1,2011,4,0,24
66885,1457.0,37.30996872,-3.22301192,5,2,73,100,True,True,0,7,0,5,1,8,0,1,2013,3,1,24
2593,136.0,38.19416157,-6.95067836,8,4,71,700,True,True,1,7,3,4,2,7,0,4,2011,3,1,24
4175,1468.0,35.81671066,-4.59097207,0,0,42,0,True,False,0,7,0,5,1,8,0,1,2011,4,0,23
58117,2147.0,33.74113386,-9.57232451,1,11,46,0,True,True,0,8,3,5,1,8,0,1,2011,7,0,23
66046,1321.0,34.07030154,-3.11739012,4,16,58,0,True,False,3,11,1,5,2,7,0,6,2012,11,1,23
49685,1306.0,37.67059014,-3.59972933,5,2,84,280,True,False,0,9,3,5,2,6,1,6,2013,3,1,24
37440,418.0,37.80639485,-6.84190933,8,4,71,100,True,True,0,7,3,5,1,6,1,1,2011,3,1,24
14203,1493.0,34.71241744,-8.88155188,6,10,91,350,True,False,1,7,3,5,1,1,0,4,2011,3,1,24
46241,1001.0,35.44544917,-10.63278752,7,9,111,0,True,True,3,7,4,5,1,6,1,1,2013,2,1,24
7457,1653.0,37.58590728,-3.13774186,5,2,96,350,True,True,0,0,3,5,1,8,0,1,2013,2,0,24
17699,1213.0,31.87530548,-3.41077255,3,16,9,0,True,True,1,11,6,5,0,7,0,4,2012,10,1,22
69662,1302.0,33.38100584,-3.60613811,0,16,105,0,True,False,1,11,4,5,2,7,0,4,2012,10,1,23
41698,1439.0,37.48260634,-3.31486839,5,2,73,30,True,True,0,9,4,5,1,8,0,1,2013,6,1,24
67535,1727.0,34.69978724,-8.28324036,6,11,59,0,True,False,0,7,0,4,1,6,1,1,2011,3,1,21
59976,1431.0,35.60098555,-7.79543663,6,10,24,4900,True,True,0,7,2,5,0,8,0,1,2011,3,1,24
67991,945.0,29.667925399999994,-4.78723359,3,15,31,281,True,True,0,7,3,5,3,6,1,2,2013,1,1,24
38437,2132.0,33.91166976,-9.60896699,1,11,46,0,True,True,0,7,0,5,0,6,1,1,2011,10,1,23
70813,2147.0,33.85924325,-9.52715045,1,11,46,0,True,True,0,7,0,5,0,8,0,1,2011,7,1,23
29617,1213.0,32.11434239,-3.72687705,3,16,9,0,True,True,1,11,6,5,1,7,0,4,2012,10,0,23
41352,403.0,37.65775476,-10.87344445,7,9,120,1,True,False,1,7,0,5,1,3,0,4,2013,2,0,24
26137,697.0,37.41440781,-3.77073805,5,20,108,300,True,True,3,7,6,5,3,5,1,6,2013,2,0,24
57433,1170.0,31.82972095,-1.28325776,4,17,8,0,True,False,0,7,0,5,1,8,0,1,2011,8,1,21
36068,342.0,39.24262841,-10.69583069,7,24,88,500,True,False,1,7,0,5,1,7,0,4,2013,2,1,24
46960,337.0,37.54367050000001,-6.32652436,8,4,83,1,True,True,5,7,0,4,2,3,0,1,2011,3,1,24
57353,414.0,39.32274724,-10.61815188,7,24,88,450,True,False,5,7,4,5,1,3,0,2,2013,2,0,24
33711,142.0,39.08658111,-6.81577033,8,6,38,210,True,False,5,7,0,5,0,6,1,1,2013,3,0,24
22336,2333.0,33.90454542,-9.28166252,1,11,100,0,True,True,0,3,6,5,1,8,0,1,2011,4,1,20
20558,1170.0,31.59824874,-1.58279874,4,17,81,0,True,True,0,7,0,5,1,8,0,1,2011,8,0,23
50502,363.0,37.63720592,-6.11371981,8,4,83,50,True,True,0,7,0,5,1,3,0,1,2011,3,1,24
31796,1501.0,34.47915497,-4.42665158,0,12,23,455,True,True,5,10,4,5,1,3,0,2,2013,2,1,24
3507,218.0,36.69313909,-8.13081541,6,4,35,200,True,True,1,7,5,5,2,7,0,4,2011,3,0,24
55138,1430.0,36.85841206,-3.17824495,0,1,65,700,True,True,0,11,6,5,1,8,0,2,2013,9,1,24
17267,1344.0,31.69142258,-2.52939523,4,17,12,0,True,True,2,7,0,5,2,3,0,2,2011,7,0,23
65684,1594.0,32.86581839,-8.94424940340145,4,16,5,0,True,False,1,11,6,5,1,7,0,4,2012,10,1,20
6056,40.0,39.03465302,-6.57796775,8,5,3,50,True,True,5,4,4,5,1,6,1,1,2011,3,1,24
67960,1858.0,31.36699275,-7.68292034,2,14,92,1,False,False,1,7,0,5,1,7,0,4,2011,7,1,24
30689,1162.0,33.81662641,-1.42417599,4,19,97,450,True,False,3,7,6,5,1,8,0,5,2012,11,0,24
64105,1170.0,31.52094282,-1.38548642,4,17,7,0,True,True,3,7,0,4,2,7,0,6,2011,7,1,23
18725,1337.0,36.75114382,-3.3821613,5,1,0,250,False,True,0,9,0,6,2,8,0,1,2013,3,1,20
42982,1075.0,31.07281961,-6.33061941,2,14,75,300,True,True,1,8,4,5,1,3,0,4,2013,2,1,24
67593,462.0,37.44810299,-10.88089637,7,9,120,1,True,False,1,7,3,5,3,3,0,4,2013,2,0,24
27115,515.0,38.03655885,-4.3136283,5,2,101,150,True,True,0,7,0,5,1,6,1,1,2013,7,0,24
42013,989.0,37.84547562,-4.14633343,5,2,101,250,True,True,0,9,4,5,2,8,0,1,2013,3,0,24
26143,1468.0,35.9510422,-4.68137835,0,0,42,0,True,False,0,7,0,5,1,8,0,1,2011,4,1,23
31012,1437.0,34.53708644,-4.66671843,0,12,23,680,True,True,1,7,5,5,1,3,0,4,2013,2,0,24
58731,982.0,29.73365008,-4.81039435,3,15,31,400,True,True,0,3,3,5,1,6,1,2,2013,1,1,24
55082,436.0,39.33240024,-10.65545151,7,24,88,300,True,False,5,7,4,5,2,3,0,2,2013,2,0,24
41363,1147.0,33.42393998,-1.8784918,4,19,82,250,False,True,1,11,6,5,1,7,0,4,2012,12,0,24
65008,696.0,36.15810332,-6.28778745,8,0,11,0,True,True,3,7,6,5,0,7,0,6,2011,3,0,23
26109,1314.0,33.67466643,-3.05033803,4,16,58,0,True,False,1,11,5,5,1,7,0,4,2012,10,1,23
71689,1463.0,30.21623752,-4.33300183,3,15,28,750,True,True,0,7,3,5,1,0,1,2,2013,1,0,24
50081,270.0,36.88821996,-7.86176953,6,4,35,260,True,True,0,7,0,5,3,6,1,1,2011,3,1,24
19286,1313.0,37.11468929,-3.19398971,5,2,106,1,True,True,0,9,3,5,1,8,0,1,2013,3,1,24
14947,1314.0,30.06771368,-4.65440125,3,15,28,230,True,True,0,9,3,5,1,6,1,1,2013,1,1,24
66253,1213.0,31.98959656,-3.52989101,3,16,9,0,True,False,1,11,6,5,1,7,0,4,2012,10,1,23
18121,8.0,38.86642388,-6.4160017,8,5,3,663,True,False,1,3,0,4,1,7,0,4,2011,3,1,23
16129,1067.0,35.63475327,-10.70582386,7,9,112,0,False,True,1,1,5,5,3,7,0,4,2013,3,1,24
42457,69.0,40.11053546,-10.27741455,7,8,78,430,True,False,5,11,4,5,2,3,0,1,2013,2,0,23
13816,71.0,38.82304934,-6.74098195,8,5,29,1,True,True,2,8,0,5,1,6,1,1,2011,3,1,24
11235,4.0,39.1975061,-6.91287732,8,6,20,120,True,False,5,4,4,5,1,3,0,1,2013,3,0,23
16375,1187.0,36.88850269,-3.35983841,5,1,65,98,True,True,5,7,6,5,2,6,1,1,2013,7,0,24
31754,279.0,36.25319694,-8.19099461,6,4,35,630,True,True,4,7,0,5,1,7,0,4,2011,3,0,24
43561,1496.0,37.88541641,-4.21853193,5,2,101,120,True,True,0,7,0,5,2,8,0,1,2013,2,0,24
45598,1188.0,36.89894578,-6.09643408,8,4,36,160,True,True,0,7,4,5,1,8,0,1,2011,3,1,24
15639,1237.0,32.68522855,-3.8678300689563123,4,18,54,0,True,True,0,7,0,5,2,2,1,2,2012,11,1,21
20686,1201.0,35.88821946,-4.15657229,0,20,2,120,True,True,0,7,0,5,1,8,0,1,2013,2,1,24
31983,1333.0,34.6215861,-4.45160991,0,12,23,250,True,True,1,7,5,5,1,3,0,4,2013,2,1,24
53771,1325.0,33.63248598,-2.98080266,4,16,58,0,True,False,1,11,0,5,1,7,0,4,2013,3,1,23
71019,1344.0,31.31481922,-2.67731291,3,17,6,0,True,True,1,7,0,6,2,7,0,4,2011,7,1,22
44383,1187.0,32.18456516,-3.40890243,3,16,9,0,True,True,1,11,6,5,2,7,0,4,2012,10,1,23
20497,2176.0,34.555163,-9.38054715,1,10,91,25,True,True,0,7,0,5,1,8,0,1,2011,3,0,24
48474,1231.0,36.7514242,-3.43851779,5,1,0,150,True,True,0,7,0,5,2,8,0,1,2013,3,1,24
68034,376.0,36.00947123,-9.17279583,6,4,122,600,True,True,1,7,3,5,1,7,0,4,2011,3,1,24
27174,1314.0,33.77199829,-3.07031369,4,16,58,0,True,False,0,4,3,5,1,0,1,2,2012,10,0,23
70719,1191.0,37.45029093,-5.42812232,8,3,33,1200,True,True,0,7,2,5,2,8,0,1,2011,3,0,23
27756,1192.0,33.09042923,-2.04529759,4,18,121,250,True,True,3,7,0,5,2,7,0,6,2011,7,1,24
49925,807.0,29.69650555,-4.8581975,3,15,31,420,True,True,0,7,3,5,1,6,1,2,2013,1,1,24
62114,1512.0,37.66596782,-3.72461146,5,2,84,130,True,False,0,7,0,5,2,8,0,6,2013,2,0,24
28591,1301.0,36.87196155,-5.72553924,8,20,41,3000,True,True,0,7,0,5,3,5,1,1,2013,3,0,24
37672,754.0,36.12600442,-6.55016719,6,0,76,0,True,True,1,7,0,5,3,5,1,4,2011,4,0,23
5795,1302.0,34.04193982,-3.18288839,0,16,58,0,True,False,1,11,0,5,1,7,0,4,2012,10,1,23
57764,1649.0,35.14986003,-4.23397113,0,20,63,137,True,True,2,7,4,5,1,3,0,1,2013,2,0,24
33229,131.0,39.05289949,-6.80171815,8,5,39,2000,True,False,0,7,4,5,2,6,1,1,2011,2,1,24
17211,1237.0,33.35010034,-2.6002945,4,18,54,0,True,True,1,7,0,5,1,7,0,4,2011,8,1,23
43563,1708.0,34.87346323,-4.884182900000001,0,12,109,450,True,True,5,7,4,5,2,3,0,1,2013,1,1,21
1952,1489.0,34.70165655,-9.8117925,1,10,51,100,True,False,0,7,5,5,0,6,1,1,2011,3,0,24
72318,1363.0,30.72383741,-3.63786582,3,15,30,350,True,True,1,7,5,5,1,3,0,4,2013,1,1,24
39271,754.0,36.34331114,-6.52997686,8,0,76,0,True,True,5,4,4,5,1,3,0,2,2011,4,1,23
41833,908.0,35.66197779,-6.37396304,0,0,4,0,True,True,2,7,4,5,1,3,0,1,2011,3,1,23
10851,2147.0,33.85740501,-9.43858401,1,11,100,0,True,True,0,7,6,5,1,6,1,1,2011,4,1,20
57434,1738.0,34.91068689,-9.33447081,6,10,91,10,True,False,0,7,0,5,2,8,0,1,2011,3,0,24
19876,1325.0,33.53657774,-2.89657521,4,16,58,0,True,False,1,11,0,5,1,7,0,4,2013,2,1,23
50411,2018.0,33.84583932,-8.82250618,6,11,59,0,True,True,0,10,3,5,2,6,1,1,2011,4,1,21
7400,1607.0,37.06882853,-3.04019208,0,2,106,1,True,True,0,9,3,5,1,8,0,1,2013,3,1,24
10772,650.0,37.11890894,-10.78062123,7,9,120,1,True,False,1,7,3,5,2,3,0,4,2013,2,0,24
23744,1100.0,35.88010548,-7.42330368,6,10,24,1,True,True,0,7,2,5,1,8,0,1,2011,3,1,24
50719,268.0,36.68851486,-8.22910815,6,4,122,3000,True,True,1,7,3,5,1,7,0,4,2011,3,1,24
64229,2576.0,33.63986273,-9.31056736,1,11,100,0,True,True,0,7,0,5,1,8,0,1,2011,7,1,20
47996,1601.0,34.50110611,-1.28026088,4,19,118,200,True,True,3,7,6,5,1,8,0,5,2012,10,0,24
37400,732.0,37.56543035,-3.5270967000000004,5,2,84,300,True,True,5,10,3,5,2,3,0,1,2013,2,1,24
28860,2147.0,33.92574841,-9.45145971,1,11,46,0,True,True,0,7,0,5,1,8,0,1,2011,7,1,23
54933,1333.0,30.69236536,-3.77888743,3,15,30,120,True,False,0,7,6,5,1,8,0,5,2013,1,1,24
65542,8.0,38.90955674,-6.44466408,8,5,3,300,True,False,1,3,0,5,1,7,0,4,2011,3,1,23
71558,1576.0,34.77639339,-8.84051457,6,10,91,95,True,True,0,10,3,5,1,6,1,1,2011,3,0,24
13460,61.0,39.30771110000001,-7.002473299999999,8,22,69,20,True,False,5,4,4,5,1,3,0,2,2011,2,0,24
14930,1601.0,35.73017267,-3.32389629,0,21,27,100,True,True,0,7,4,5,1,6,1,1,2013,3,0,24
39638,341.0,37.77016602,-6.051790474464018,4,18,15,0,True,True,1,7,0,5,2,7,0,4,2011,8,1,21
36870,1008.0,37.30844632,-3.30319374,5,2,73,300,True,True,5,1,0,5,1,3,0,1,2013,3,1,23
58165,295.0,36.01808504,-9.02440855,6,4,122,500,True,True,1,7,3,3,1,7,0,4,2011,3,1,24
33448,679.0,35.96754103,-6.53985768,6,0,11,0,True,True,2,7,6,5,0,3,0,2,2011,3,0,23
73680,111.0,38.98225891,-7.37329938,8,22,69,100,True,False,1,7,0,5,0,7,0,4,2011,3,0,24
14750,1508.0,36.66123972,-3.34054914,5,1,0,150,True,True,0,7,0,5,2,8,0,1,2013,1,1,24
28637,816.0,31.78761907,-7.81158603,2,14,113,250,True,True,0,7,0,5,0,6,1,1,2011,8,0,24
67510,310.0,37.00063838,-7.58373834,6,4,36,45,True,True,0,11,0,5,1,6,1,1,2011,3,0,24
36900,413.0,38.9225134,-8.48195261,6,23,37,560,True,True,0,1,0,5,3,5,1,1,2013,2,1,24
28817,1496.0,29.99154577,-4.66909028,3,15,28,840,True,False,0,9,0,5,1,8,0,5,2013,2,0,24
29579,2009.0,34.07869548,-9.35407936,1,10,55,0,True,False,0,7,2,5,1,8,0,1,2011,3,1,24
66052,1358.0,36.69292588,-2.72604393,0,1,50,300,True,True,0,6,6,6,1,3,0,2,2013,3,1,20
67084,1162.0,36.0244907,-4.96882169,0,0,42,0,True,False,2,7,4,5,1,3,0,2,2011,3,1,23
27055,1806.0,31.61408826,-7.96638901,3,14,114,1230,False,True,1,1,0,5,1,3,0,4,2013,2,0,24
43822,1497.0,35.62678152,-3.52242096,0,21,27,600,True,True,0,7,4,5,3,6,1,1,2013,3,0,24
63643,1927.0,34.32210636,-9.51344524,1,10,55,0,True,False,0,7,2,5,1,8,0,1,2011,3,1,24
35755,1369.0,34.93901127,-9.8601951,1,10,51,70,True,False,0,7,2,5,1,8,0,1,2011,3,0,24
22463,1237.0,32.98724945,-2.48908973,4,18,22,1900,True,True,6,7,3,5,1,3,0,6,2011,7,0,24
62338,908.0,35.63593035,-6.15711701,0,0,14,0,True,False,2,7,4,4,1,3,0,2,2011,3,1,23
12912,130.0,38.86706561,-6.82270482,8,5,29,6,True,True,0,3,0,5,2,6,1,1,2011,2,1,24
9263,208.0,39.77828792,-10.60263487,7,25,77,1523,True,True,2,7,4,5,1,3,0,2,2013,2,0,24
37864,1201.0,33.46025424,-2.07572777,4,19,10,570,False,True,0,3,0,5,2,2,1,2,2013,1,1,24
49866,995.0,37.51048088,-7.05072628,8,4,83,1,True,True,1,7,0,5,2,7,0,4,2011,3,1,24
38448,1042.0,35.73044576,-10.63607714,1,9,112,0,False,True,3,1,5,5,0,7,0,6,2013,3,1,24
5197,1347.0,37.98659219,-4.38300908,5,2,101,447,True,True,0,7,0,5,2,8,0,1,2011,1,1,24
35791,1170.0,31.780164760000005,-1.4433814044559057,4,18,15,0,True,True,1,7,3,5,2,3,0,4,2011,7,1,21
30116,18.0,38.77572076,-8.00314465,6,22,99,1,True,True,2,7,0,5,1,3,0,2,2011,3,1,24
9003,1056.0,32.51419376,-5.11531959,3,13,124,0,True,True,1,7,0,5,2,7,0,4,2012,10,0,23
57785,1302.0,33.81610884,-3.61429365,0,16,40,0,True,True,0,8,4,5,1,6,1,2,2012,10,1,23
58440,1999.0,34.6103528,-9.22615165,6,10,91,56,True,True,0,10,2,5,1,6,1,1,2011,3,1,24
12069,374.0,38.84909871,-10.39096867,7,7,85,230,True,True,5,7,4,4,2,3,0,2,2013,1,0,24
71238,787.0,29.79213436,-5.3304836,3,15,31,555,True,True,0,3,3,5,2,8,0,1,2013,2,1,24
67532,1213.0,32.07965849,-3.34391968,3,16,9,0,True,False,1,11,6,5,1,7,0,4,2012,10,0,23
45521,1237.0,33.42254161,-2.68539967,4,18,54,0,True,True,1,7,0,5,1,7,0,4,2011,8,1,23
12311,1335.0,36.56801305,-3.42190072,0,1,0,200,True,True,5,10,4,5,1,3,0,2,2013,5,1,24
1724,1025.0,35.06248092,-7.94437719,6,10,24,1,True,True,0,7,2,5,1,8,0,1,2011,3,1,24
71065,1583.0,34.86103217,-4.66099298,0,12,109,1,True,True,5,7,4,5,2,3,0,1,2013,1,1,20
58386,1094.0,36.28875302,-2.98322993,0,1,50,150,True,True,0,7,5,5,2,6,1,6,2013,3,1,24
63208,1314.0,33.70860892,-3.18660526,4,16,58,0,True,False,3,7,1,5,1,3,0,6,2012,10,0,23
36384,310.0,38.94852996,-10.86757986,7,24,57,1,True,False,3,7,6,4,0,3,0,6,2013,2,0,24
1512,165.0,39.14907338,-11.04657676,7,24,57,1,True,True,0,7,6,5,0,8,0,6,2013,2,0,24
5326,140.0,38.93664946,-7.71910871,6,22,99,1,True,True,1,4,0,5,2,7,0,4,2011,2,1,24
12884,1299.0,30.83526112,-3.6429811,3,15,30,300,True,False,0,7,6,5,2,8,0,2,2013,2,1,24
44202,1208.0,30.17808286,-4.59846002,3,15,28,320,True,True,0,9,3,5,2,6,1,1,2013,2,0,24
15004,872.0,35.36504542,-7.64185276,6,10,24,1,True,True,0,7,2,5,0,8,0,1,2011,3,1,24
1832,1344.0,31.63906623,-2.53672393,4,17,12,0,True,True,1,10,3,5,2,7,0,4,2011,7,0,23
66485,1237.0,33.12723091,-2.9140958,4,18,67,0,True,True,1,7,0,6,1,7,0,4,2011,8,1,18
17447,710.0,35.47614765,-11.20291428,7,9,111,0,True,True,1,7,5,5,1,7,0,4,2013,7,1,24
26268,1302.0,33.81927841,-3.62465109,0,16,40,0,False,False,1,3,6,5,3,5,1,4,2012,10,1,23
6030,2576.0,33.49289411,-9.50527346,1,11,21,0,True,False,0,7,6,5,2,8,0,1,2011,4,1,21
71768,1364.0,35.28479305,-9.82569911,1,9,111,280,True,True,0,7,5,5,2,6,1,1,2013,2,1,24
19175,1314.0,33.66740062,-3.07868584,4,16,58,0,True,False,1,11,5,5,1,7,0,4,2012,10,1,23
3936,1524.0,34.11446792,-5.9671392,0,12,56,4200,True,False,1,7,4,5,2,3,0,4,2013,2,1,24
44056,2576.0,33.16764234,-9.22988516,1,11,60,0,False,False,1,11,0,5,1,7,0,4,2011,4,0,23
65414,1230.0,30.34216987,-4.396604,3,15,28,200,True,True,0,9,3,5,1,8,0,2,2013,1,0,24
17562,649.0,37.85227232,-4.40716815,5,2,101,120,True,True,0,7,3,5,2,8,0,1,2013,3,0,24
18976,8.0,38.87434789,-6.46509559,8,5,3,200,True,False,1,3,0,5,1,7,0,4,2011,3,1,23
71332,1187.0,32.42445785,-3.538053044997863,4,16,5,0,True,False,1,11,0,5,2,7,0,4,2013,1,1,21
37756,411.0,38.80432141,-10.29695122,7,7,85,300,True,True,1,7,4,4,1,3,0,4,2013,1,0,24
13423,2327.0,33.96134917,-9.24279317,1,10,55,0,True,False,0,7,3,5,1,8,0,1,2011,3,1,24
27062,4.0,38.87648973,-6.52156451,8,5,3,100,True,False,1,7,0,5,1,7,0,6,2011,2,1,23
13306,1594.0,32.83799049,-8.88427406,2,11,62,0,False,False,1,7,0,5,2,7,0,4,2011,8,0,23
72344,1666.0,32.8357805,-9.09694473,2,11,62,0,True,False,1,7,5,5,1,7,0,4,2011,3,0,23
50638,1533.0,37.95834436,-4.44340497,5,2,101,210,True,True,0,7,0,5,2,8,0,1,2013,3,0,24
40548,358.0,37.47084623,-6.41794478,8,4,83,1,False,True,5,1,1,4,2,3,0,1,2011,3,1,24
24486,54.0,39.03693845,-5.22532633,5,3,117,400,True,True,1,7,0,5,2,7,0,4,2011,8,1,24
23351,1666.0,32.95018382,-9.18827795,2,11,62,0,True,False,1,7,5,5,2,7,0,4,2011,4,0,23
29970,1162.0,36.04537814,-4.84961556,0,0,42,0,True,False,0,7,0,5,1,8,0,2,2011,4,1,23
56768,382.0,38.35731101,-5.671050599999999,5,3,18,200,True,True,5,7,4,5,3,3,0,1,2011,3,0,24
62006,837.0,35.89300893,-6.15098315,8,0,14,0,True,False,2,7,4,4,0,3,0,2,2011,4,1,23
23627,2147.0,33.89297153,-9.45486057,1,11,46,0,True,True,0,7,3,5,0,8,0,1,2011,7,1,23
3990,2576.0,33.6934774,-9.23240212,1,11,100,0,True,True,0,7,6,5,1,8,0,1,2011,4,1,20
36816,1331.0,34.070963,-2.98084304,4,16,5,500,False,False,1,11,0,5,2,7,0,4,2013,1,1,24
37367,1619.0,34.85934845,-4.97054637,0,12,109,1,True,True,3,7,6,6,0,7,0,6,2013,1,1,20
69640,88.0,38.85850599,-6.74270748,8,5,29,1,False,True,2,4,4,5,1,6,1,1,2011,3,1,24
19420,1040.0,29.71772756,-4.76779044,3,15,31,400,True,True,0,7,3,5,1,6,1,2,2013,1,1,24
74218,1222.0,34.09796557,-1.127777,4,19,118,269,True,False,5,7,3,5,1,2,1,1,2012,10,1,23
20454,2150.0,34.54248404,-9.32187921,1,10,91,50,True,False,0,7,2,5,1,8,0,1,2011,3,0,24
23589,1344.0,31.72378544,-2.36397814,4,17,12,0,True,True,3,10,3,5,2,7,0,6,2011,7,0,23
11742,1666.0,32.89370594,-9.23752146,2,11,62,0,True,False,3,7,5,5,1,7,0,6,2011,4,0,23
2978,1187.0,32.23154306,-3.5132504,3,16,9,0,True,True,1,11,6,1,1,7,0,4,2012,10,0,23
26668,1599.0,34.82678041,-4.95092197,0,12,109,1,True,True,3,7,6,6,0,7,0,6,2013,1,1,20
66767,2132.0,33.95051974,-9.49569802,1,11,46,0,True,True,0,7,3,5,1,8,0,1,2011,7,1,23
30832,1346.0,34.93567206,-10.13206786,1,10,51,53,True,False,0,7,5,5,1,6,1,1,2011,3,1,24
36463,1024.0,35.33365574,-10.467390867179681,4,16,5,0,True,False,1,11,0,5,1,7,0,4,2013,2,1,21
12076,1568.0,31.10466066,-7.36406997,2,14,92,1,True,False,1,7,0,6,1,3,0,4,2011,7,1,22
31574,1063.0,33.24600013,-4.21805356,0,13,94,0,False,False,1,7,0,5,3,7,0,4,2013,2,0,23
12471,11.0,39.17883389,-6.93873829,8,6,20,150,True,False,5,4,4,5,1,3,0,1,2013,3,0,23
25171,937.0,38.62318059,-5.10799665,5,3,80,50,True,False,0,7,0,5,2,8,0,1,2011,3,1,24
54875,1373.0,30.48372859,-2.61664691,4,17,89,0,True,False,4,7,0,5,0,8,0,2,2011,7,1,23
51475,1666.0,32.75115629,-9.02940859,2,11,62,0,True,False,1,7,0,5,1,7,0,4,2011,8,0,23
70680,1302.0,33.69182847,-3.61580018,0,16,40,0,True,False,1,11,6,4,3,7,0,4,2012,10,1,23
14230,1071.0,34.14525238,-8.84117636,6,10,55,0,True,True,0,10,2,5,1,8,0,1,2011,3,1,24
62315,1300.0,34.28443486,-1.69100156,4,19,103,130,True,True,4,6,6,6,1,7,0,4,2013,2,1,17
48802,1472.0,35.99117513,-6.06275333,8,0,14,0,True,False,2,4,4,4,0,3,0,2,2011,4,1,23
37452,2132.0,33.84917871,-9.618158482696145,4,16,5,0,True,False,1,11,6,5,1,7,0,4,2012,10,1,20
29076,1237.0,33.15942301,-2.53881582,4,18,54,0,True,True,3,7,0,5,3,8,0,6,2011,7,1,23
7608,1170.0,31.63771949,-1.4325576999999998,4,17,7,0,True,True,0,7,0,6,0,8,0,1,2011,7,1,22
17480,1918.0,36.69617693,-3.16589481,0,1,0,150,True,True,0,7,0,2,2,8,0,1,2013,3,1,24
34529,1325.0,33.46449871,-2.79198838,4,18,45,0,True,True,1,7,2,5,1,7,0,4,2011,8,1,23
4560,1249.0,30.34759563,-4.3850766,3,15,28,541,True,True,0,9,3,5,1,8,0,1,2013,1,0,24
70820,1745.0,36.66015573,-3.16705845,0,1,0,150,True,True,0,7,0,2,1,8,0,1,2013,3,1,24
45010,754.0,36.12600442,-6.552149165466061,4,16,5,0,False,False,1,11,0,4,2,7,0,4,2013,2,1,21
39636,1355.0,34.35856656,-1.90025148,4,19,103,300,False,True,4,6,6,5,1,7,0,4,2013,1,0,22
39440,1259.0,38.35053764,-4.8492375,5,3,52,1,True,True,0,7,3,5,1,8,0,1,2011,3,1,24
53389,14.0,39.15550059,-4.78676323,5,3,68,1,True,True,5,7,4,4,1,4,0,2,2011,3,0,22
24337,545.0,37.20664421,-10.99073027,7,9,120,1,True,False,0,7,2,5,1,6,1,1,2013,2,0,24
46136,331.0,37.54690251,-6.2539598,8,4,83,50,True,True,0,7,3,5,1,6,1,1,2011,2,1,24
44059,1547.0,36.49269458,-5.21983682,0,20,41,1,True,True,5,7,0,5,2,3,0,2,2013,3,1,24
15385,1514.0,34.52136989,-8.96502297,6,10,91,125,True,True,0,10,3,5,3,6,1,1,2011,2,1,24
3492,1257.0,36.76026096,-3.39935196,5,1,0,150,True,True,0,7,0,5,1,8,0,1,2013,3,1,24
3517,1582.0,36.69028407,-3.3322714,5,1,0,300,True,True,0,7,3,5,1,8,0,2,2013,9,1,24
14608,4.0,39.27313656,-7.77461052,6,22,99,167,True,True,3,7,0,5,1,7,0,6,2011,3,1,23
73831,248.0,37.03801878,-7.73530923,6,4,35,200,True,True,1,7,0,1,2,7,0,4,2011,3,0,24
4033,1170.0,31.58757387,-1.43585095,4,17,7,0,True,True,1,7,3,5,1,7,0,4,2011,7,1,23
38690,1237.0,33.04379594,-2.55692005,4,18,54,0,True,True,1,7,0,5,1,7,0,4,2011,7,1,23
44933,2173.0,33.56338048,-8.66597049,2,11,13,0,True,True,0,7,3,5,1,6,1,1,2011,3,1,23
48847,1314.0,33.70393679,-3.02895458,4,16,58,0,True,False,1,11,5,5,1,7,0,4,2012,10,1,23
3724,93.0,40.18586909,-10.27588053,7,8,78,237,True,False,5,4,4,6,0,3,0,2,2013,2,0,22
6655,1313.0,36.90141661,-3.11364257,0,1,65,220,True,True,0,11,6,5,2,8,0,1,2013,10,1,24
2540,219.0,36.68537831,-8.14273934,6,4,35,250,True,True,1,6,3,4,2,7,0,4,2011,3,1,23
38557,1728.0,34.92796205,-9.1549301,6,10,91,60,True,False,0,7,3,5,1,8,0,1,2011,2,1,24
69447,355.0,36.75213007,-8.92306084,6,4,122,100,True,True,0,10,3,5,1,6,1,1,2011,3,1,24
25195,1704.0,35.20623436,-8.24849809,6,10,79,0,True,True,1,7,0,5,1,7,0,4,2011,2,1,24
69193,1479.0,37.57549038,-3.27561531,5,2,73,1,True,True,0,10,0,5,2,8,0,1,2013,3,1,24
50036,1666.0,32.87706113,-9.23139,2,11,62,0,True,False,1,7,5,5,2,7,0,4,2011,4,0,23
59105,12.0,38.23629747,-7.77134868,6,22,99,1,True,True,2,7,4,5,2,3,0,2,2011,2,0,24
72744,1771.0,38.25889002,-4.6548669999999985,5,3,52,1,True,True,0,7,0,5,1,8,0,1,2011,3,0,24
